file_name,download_url,downloads,date,topic_name,category,post_url,post#
1 Hour Tunnel EA.mq4,/attachment/file/176461?d=1228133393,585,"FirstPost:Edited Feb 8, 2010 4:34amNov 30, 2008 4:43am|Edited                    Feb 8, 2010 4:34am",1 Hour Tunnel EA,Rookie Talk,https://www.forexfactory.com/thread/post/2386976#post2386976,9
1 Hour Tunnel.tpl,/attachment/file/176464?d=1228134416,669,"FirstPost:Edited Feb 8, 2010 4:34amNov 30, 2008 4:43am|Edited                    Feb 8, 2010 4:34am",1 Hour Tunnel EA,Rookie Talk,https://www.forexfactory.com/thread/post/2386993#post2386993,10
1.2 Hour Tunnel EA.mq4,/attachment/file/205689?d=1234677355,733,"FirstPost:Edited Feb 8, 2010 4:34amNov 30, 2008 4:43am|Edited                    Feb 8, 2010 4:34am",1 Hour Tunnel EA,Rookie Talk,https://www.forexfactory.com/thread/post/2539753#post2539753,17
Support and Resistance (Barry).zip,/attachment/file/221589?d=1237569203,235,"FirstPost:Edited 10:17pmMar 20, 2009 10:12pm|Edited                    10:17pm",Question about S&R,Rookie Talk,https://www.forexfactory.com/thread/post/2618879#post2618879,4
HEDGE.doc,/attachment/file/222976?d=1237896645,491,"FirstPost:Mar 24, 2009 6:10pmMar 24, 2009 6:10pm",Hedge / Swap interest,Rookie Talk,https://www.forexfactory.com/thread/159911-hedge-swap-interest,1
5 and 60.tpl,/attachment/file/222555?d=1237826324,453,"FirstPost:Edited Mar 24, 2009 1:45amMar 20, 2009 1:13am|Edited                    Mar 24, 2009 1:45am",5 & 60 min system.,Rookie Talk,https://www.forexfactory.com/thread/post/2622954#post2622954,13
SHI_Channel_true.zip,/attachment/file/221625?d=1237580296,338,"FirstPost:Mar 17, 2009 11:11pmMar 17, 2009 11:11pm",Plotting Trendlines + Support Resistance,Rookie Talk,https://www.forexfactory.com/thread/post/2619043#post2619043,10
13670867.doc,/attachment/file/149518?d=1221795242,400,"FirstPost:Edited 7:09amSep 19, 2008 6:05am|Edited                    7:09am",43 straight winning trades,Rookie Talk,https://www.forexfactory.com/thread/post/2229662#post2229662,17
Report.txt,/attachment/file/149526?d=1221798106,233,"Sep 19, 2008 10:03amSep 19, 2008 10:03am",43 straight winning trades,Rookie Talk,https://www.forexfactory.com/thread/post/2229707#post2229707,25
1_Fish.mq4,/attachment/file/218608?d=1237053210,373,"FirstPost:Edited 11:53pmMar 14, 2009 11:44pm|Edited                    11:53pm",Any one who can code a VERY simple strategy?,Rookie Talk,https://www.forexfactory.com/thread/158037-any-one-who-can-code-a-very-simple,1
UT_FAST.mq4,/attachment/file/218625?d=1237058341,330,"FirstPost:Edited 11:53pmMar 14, 2009 11:44pm|Edited                    11:53pm",Any one who can code a VERY simple strategy?,Rookie Talk,https://www.forexfactory.com/thread/post/2603531#post2603531,5
Best.zip,/attachment/file/215246?d=1236529893,502,"FirstPost:Mar 8, 2009 10:36pmMar 8, 2009 10:36pm",5 stars Indicators,Rookie Talk,https://www.forexfactory.com/thread/156761-5-stars-indicators,1
ST.mq4,/attachment/file/213956?d=1236260553,431,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/156350-i-have-2-great-systems,1
OTCHET EA NIGHT.zip,/attachment/file/213959?d=1236260689,431,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/156350-i-have-2-great-systems,1
ST MY Program +.zip,/attachment/file/213961?d=1236260795,431,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/156350-i-have-2-great-systems,1
DetailedStatement[1].htm.zip,/attachment/file/213962?d=1236260866,431,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/156350-i-have-2-great-systems,1
strategy testing for fixed lot of 1.zip,/attachment/file/213963?d=1236260933,431,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/156350-i-have-2-great-systems,1
5stochMeanEA.zip,/attachment/file/214129?d=1236279883,287,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/post/2582817#post2582817,11
SET_5shtochmean_eur_m5.zip,/attachment/file/214130?d=1236279883,287,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/post/2582817#post2582817,11
ST.mq4,/attachment/file/214136?d=1236280987,249,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/post/2582877#post2582877,12
A6_2.mq4,/attachment/file/214137?d=1236280987,249,"FirstPost:Mar 5, 2009 7:51pmMar 5, 2009 7:51pm",I have 2 Great Systems,Rookie Talk,https://www.forexfactory.com/thread/post/2582877#post2582877,12
Symbol Profit.mq4,/attachment/file/215588?d=1236590841,152,"FirstPost:Edited 11:35pmMar 5, 2009 11:25pm|Edited                    11:35pm",Following trader _101 thread,Rookie Talk,https://www.forexfactory.com/thread/post/2589103#post2589103,5
Stoch RSI.ex4,/attachment/file/215235?d=1236527542,269,"FirstPost:Mar 8, 2009 9:54pmMar 8, 2009 9:54pm",I'm looking for coder [need a sound alert to indicator I already have],Rookie Talk,https://www.forexfactory.com/thread/156758-im-looking-for-coder-need-a-sound-alert,1
FOREX - Big Ben Breakout.pdf,/attachment/file/214126?d=1236279533,307,"FirstPost:Mar 4, 2009 10:26pmMar 4, 2009 10:26pm",session-based trades,Rookie Talk,https://www.forexfactory.com/thread/post/2582796#post2582796,7
Price_Action_1.1.ex4,/attachment/file/155886?d=1223549542,2553,"FirstPost:Oct 9, 2008 1:56pmOct 9, 2008 1:56pm",Most profitable Scalping System,Rookie Talk,https://www.forexfactory.com/thread/post/2269849#post2269849,2
MultiTimeLines.ex4,/attachment/file/155887?d=1223549542,2553,"FirstPost:Oct 9, 2008 1:56pmOct 9, 2008 1:56pm",Most profitable Scalping System,Rookie Talk,https://www.forexfactory.com/thread/post/2269849#post2269849,2
cristal-ball signal.ex4,/attachment/file/155888?d=1223549571,2553,"FirstPost:Oct 9, 2008 1:56pmOct 9, 2008 1:56pm",Most profitable Scalping System,Rookie Talk,https://www.forexfactory.com/thread/post/2269849#post2269849,2
daily_open_line.ex4,/attachment/file/155889?d=1223549571,2553,"FirstPost:Oct 9, 2008 1:56pmOct 9, 2008 1:56pm",Most profitable Scalping System,Rookie Talk,https://www.forexfactory.com/thread/post/2269849#post2269849,2
Wondefull_stop_line.ex4,/attachment/file/155890?d=1223549637,2553,"FirstPost:Oct 9, 2008 1:56pmOct 9, 2008 1:56pm",Most profitable Scalping System,Rookie Talk,https://www.forexfactory.com/thread/post/2269849#post2269849,2
SilverTrend_Signal.ex4,/attachment/file/155891?d=1223549637,2553,"FirstPost:Oct 9, 2008 1:56pmOct 9, 2008 1:56pm",Most profitable Scalping System,Rookie Talk,https://www.forexfactory.com/thread/post/2269849#post2269849,2
Pivot_AllLevels.mq4,/attachment/file/155892?d=1223549658,2553,"FirstPost:Oct 9, 2008 1:56pmOct 9, 2008 1:56pm",Most profitable Scalping System,Rookie Talk,https://www.forexfactory.com/thread/post/2269849#post2269849,2
forex nigthmare.xls,/attachment/file/210002?d=1235518382,341,"FirstPost:Edited Feb 25, 2009 12:12pmFeb 24, 2009 8:59pm|Edited                    Feb 25, 2009 12:12pm",Math Monster Martin Trend .......... ka ching,Rookie Talk,https://www.forexfactory.com/thread/154841-math-monster-martin-trend-ka-ching,1
forex nigthmare1.2.xls,/attachment/file/210557?d=1235617848,288,"FirstPost:Edited Feb 25, 2009 12:12pmFeb 24, 2009 8:59pm|Edited                    Feb 25, 2009 12:12pm",Math Monster Martin Trend .......... ka ching,Rookie Talk,https://www.forexfactory.com/thread/post/2565109#post2565109,18
forex nigthmare1.3.xls,/attachment/file/210601?d=1235628785,305,"FirstPost:Edited Feb 25, 2009 12:12pmFeb 24, 2009 8:59pm|Edited                    Feb 25, 2009 12:12pm",Math Monster Martin Trend .......... ka ching,Rookie Talk,https://www.forexfactory.com/thread/post/2565235#post2565235,20
Ema5MinSystem.doc,/attachment/file/208590?d=1235193771,844,"FirstPost:Feb 21, 2009 11:27amFeb 21, 2009 11:27am",Double EMA Cross(5 min),Rookie Talk,https://www.forexfactory.com/thread/154336-double-ema-cross5-min,1
MTP_1.8.mq4,/attachment/file/208661?d=1235224917,308,"FirstPost:Feb 21, 2009 11:27amFeb 21, 2009 11:27am",Double EMA Cross(5 min),Rookie Talk,https://www.forexfactory.com/thread/post/2555524#post2555524,3
MTPsounds.zip,/attachment/file/208664?d=1235225968,308,"FirstPost:Feb 21, 2009 11:27amFeb 21, 2009 11:27am",Double EMA Cross(5 min),Rookie Talk,https://www.forexfactory.com/thread/post/2555524#post2555524,3
turtlerules.pdf,/attachment/file/206705?d=1234893179,3027,"FirstPost:Feb 17, 2009 11:59pmFeb 17, 2009 11:59pm",Turtle Trading System,Rookie Talk,https://www.forexfactory.com/thread/153444-turtle-trading-system,1
WEEK04.pdf,/attachment/file/194702?d=1232652987,598,"FirstPost:Jan 23, 2009 1:11amJan 23, 2009 1:11am",Where are those who earn?,Rookie Talk,https://www.forexfactory.com/thread/post/2487584#post2487584,4
price action.pdf,/attachment/file/192679?d=1232129381,301,"Jan 16, 2009 10:57pmJan 16, 2009 10:57pm",Moving Average Elasticity,Rookie Talk,https://www.forexfactory.com/thread/post/2474732#post2474732,30
DMETimePriceZonesv2b.mq4,/attachment/file/203285?d=1234250757,235,"Jan 16, 2009 10:57pmJan 16, 2009 10:57pm",Moving Average Elasticity,Rookie Talk,https://www.forexfactory.com/thread/post/2527780#post2527780,35
MasterCandlev3.mq4,/attachment/file/203304?d=1234255021,227,"Jan 16, 2009 10:57pmJan 16, 2009 10:57pm",Moving Average Elasticity,Rookie Talk,https://www.forexfactory.com/thread/post/2527902#post2527902,36
CBS_Foreign_Exchange_2007.pdf,/attachment/file/202558?d=1234126860,416,"Feb 9, 2009 2:02amFeb 9, 2009 2:02am",What have I Discovered!?,Rookie Talk,https://www.forexfactory.com/thread/post/2524045#post2524045,22
(T_S_R)-Signal Line.ex4,/attachment/file/202447?d=1234098848,465,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/151701-the-boss-scalping-method,1
(T_S_R)-Signal Line.mq4,/attachment/file/202448?d=1234098848,465,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/151701-the-boss-scalping-method,1
T3MA.ex4,/attachment/file/202449?d=1234098870,465,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/151701-the-boss-scalping-method,1
T3MA.mq4,/attachment/file/202450?d=1234098870,465,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/151701-the-boss-scalping-method,1
Heiken_Ashi_Smoothed.ex4,/attachment/file/202451?d=1234098891,465,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/151701-the-boss-scalping-method,1
Heiken_Ashi_Smoothed.mq4,/attachment/file/202452?d=1234098891,465,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/151701-the-boss-scalping-method,1
Color Stochastic v1.02.ex4,/attachment/file/202454?d=1234099038,448,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/post/2523699#post2523699,2
Color Stochastic v1.02.mq4,/attachment/file/202455?d=1234099038,448,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/post/2523699#post2523699,2
FX_Sniper's_Ergodic_CCI_Trigger.ex4,/attachment/file/202456?d=1234099071,448,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/post/2523699#post2523699,2
FX_Sniper's_Ergodic_CCI_Trigger.mq4,/attachment/file/202457?d=1234099071,448,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/post/2523699#post2523699,2
boss 1m.tpl,/attachment/file/202459?d=1234099113,448,"FirstPost:Feb 8, 2009 7:15pmFeb 8, 2009 7:15pm",The BOSS Scalping Method,Rookie Talk,https://www.forexfactory.com/thread/post/2523699#post2523699,2
ProspectCybernetprofit(1).xls,/attachment/file/198914?d=1233463590,656,"FirstPost:Edited Jun 30, 2012 2:35amJan 31, 2009 8:25am|Edited                    Jun 30, 2012 2:35am","5 Times Leverage, 2% Risk Per Trade Can Make You Rich",Rookie Talk,https://www.forexfactory.com/thread/post/2506981#post2506981,10
MT4_MOTHERLODE_200812.zip,/attachment/file/198976?d=1233488090,520,"FirstPost:Jan 28, 2009 3:52pmJan 28, 2009 3:52pm",looking for no indicator system,Rookie Talk,https://www.forexfactory.com/thread/post/2507160#post2507160,11
ProspectCybernetprofit(1).xls,/attachment/file/198748?d=1233389670,213,"FirstPost:Jan 31, 2009 4:00amJan 31, 2009 4:00am",Is 5% profit per day unreasonable?,Rookie Talk,https://www.forexfactory.com/thread/post/2506203#post2506203,17
Statement- 6012515 - 10pipspro v3 13012009.zip,/attachment/file/191037?d=1231850108,421,"FirstPost:Jan 13, 2009 6:35pmJan 13, 2009 6:35pm",10PipsPro v3 Auto Trading Journal,Rookie Talk,https://www.forexfactory.com/thread/144931-10pipspro-v3-auto-trading-journal,1
i-Profit.mq4,/attachment/file/193829?d=1232485642,281,"FirstPost:Jan 20, 2009 3:13pmJan 20, 2009 3:13pm",For experienced and big money traders,Rookie Talk,https://www.forexfactory.com/thread/post/2481756#post2481756,14
i-Profit-Percent.mq4,/attachment/file/193830?d=1232485642,281,"FirstPost:Jan 20, 2009 3:13pmJan 20, 2009 3:13pm",For experienced and big money traders,Rookie Talk,https://www.forexfactory.com/thread/post/2481756#post2481756,14
WEEK04.pdf,/attachment/file/195112?d=1232727678,379,"FirstPost:Jan 23, 2009 9:59pmJan 23, 2009 9:59pm",I need a system that works,Rookie Talk,https://www.forexfactory.com/thread/post/2489975#post2489975,5
sheet.xls,/attachment/file/188606?d=1231277157,541,"FirstPost:Oct 12, 2008 12:34amOct 12, 2008 12:34am",few newbie questions - compounding,Rookie Talk,https://www.forexfactory.com/thread/post/2452519#post2452519,3
DetailedStatement.zip,/attachment/file/192141?d=1232046609,364,"FirstPost:Edited 2:34amJan 8, 2009 2:24am|Edited                    2:34am",The Penny Drops,Rookie Talk,https://www.forexfactory.com/thread/post/2471957#post2471957,20
_TRO_Dashboard v1.01.zip,/attachment/file/186477?d=1230560776,243,"Dec 29, 2008 6:58pmDec 29, 2008 6:58pm",System for testing and improvement,Rookie Talk,https://www.forexfactory.com/thread/post/2440776#post2440776,27
DetailedStatement.zip,/attachment/file/193041?d=1232312837,224,"Jan 18, 2008 4:52amJan 18, 2008 4:52am",how does this trader make money?,Rookie Talk,https://www.forexfactory.com/thread/post/2476650#post2476650,68
6102-market-profile-marketprofile.ex4,/attachment/file/189721?d=1231499440,898,"FirstPost:Jan 9, 2009 4:26pmJan 9, 2009 4:26pm",About market profile?,Rookie Talk,https://www.forexfactory.com/thread/post/2458895#post2458895,2
AK CANDLESTICK PATTERNS.pdf,/attachment/file/190045?d=1231607739,5907,"FirstPost:Jan 10, 2009 5:07amJan 10, 2009 5:07am",candle formations,Rookie Talk,https://www.forexfactory.com/thread/post/2460782#post2460782,5
Candlesticks.ex4,/attachment/file/190075?d=1231614991,340,"FirstPost:Jan 10, 2009 5:07amJan 10, 2009 5:07am",candle formations,Rookie Talk,https://www.forexfactory.com/thread/post/2460890#post2460890,10
Day1.zip,/attachment/file/77638?d=1199896442,486,"FirstPost:Edited Jan 11, 2008 9:18amJan 9, 2008 10:35pm|Edited                    Jan 11, 2008 9:18am",Is double your money in a short time possible? (Highrisk=Highreturn). Let's discuss!,Rookie Talk,https://www.forexfactory.com/thread/64157-is-double-your-money-in-a-short-time,1
DAY2.zip,/attachment/file/78266?d=1200021502,486,"FirstPost:Edited Jan 11, 2008 9:18amJan 9, 2008 10:35pm|Edited                    Jan 11, 2008 9:18am",Is double your money in a short time possible? (Highrisk=Highreturn). Let's discuss!,Rookie Talk,https://www.forexfactory.com/thread/64157-is-double-your-money-in-a-short-time,1
DAY2.zip,/attachment/file/78243?d=1200017294,197,"Jan 10, 2008 3:47amJan 10, 2008 3:47am",Is double your money in a short time possible? (Highrisk=Highreturn). Let's discuss!,Rookie Talk,https://www.forexfactory.com/thread/post/1796584#post1796584,35
Color Stochastic v1[1].04.mq4,/attachment/file/186244?d=1230477045,140,"Dec 28, 2008 3:25amDec 28, 2008 3:25am",Sharing my systems,Rookie Talk,https://www.forexfactory.com/thread/post/2439693#post2439693,135
Elite eFibo Trader v2[1].1.ex4,/attachment/file/139908?d=1218731328,1307,"FirstPost:Aug 14, 2008 10:30pmAug 14, 2008 10:30pm",Elite eFibo Trader - 200 pip gain turns to 2000 pip gain,Rookie Talk,https://www.forexfactory.com/thread/100719-elite-efibo-trader-200-pip-gain-turns,1
eFibo EA v2.1.mq4.txt,/attachment/file/173425?d=1227455679,1576,"FirstPost:Aug 14, 2008 10:30pmAug 14, 2008 10:30pm",Elite eFibo Trader - 200 pip gain turns to 2000 pip gain,Rookie Talk,https://www.forexfactory.com/thread/post/2370199#post2370199,12
eur usd 1 daily data.xls,/attachment/file/185289?d=1229969434,247,"FirstPost:Dec 12, 2008 3:51pmDec 12, 2008 3:51pm",Exchange rate history,Rookie Talk,https://www.forexfactory.com/thread/post/2434523#post2434523,9
MACD-Good.mq4,/attachment/file/184837?d=1229834713,201,"FirstPost:Dec 20, 2008 11:05amDec 20, 2008 11:05am",macd help,Rookie Talk,https://www.forexfactory.com/thread/post/2432431#post2432431,2
FX5_Divergence_v1[1].1.mq4,/attachment/file/182442?d=1229350974,731,"FirstPost:Dec 15, 2008 7:57pmDec 15, 2008 7:57pm",the best/your favorite indicator/way to spot divergence?,Rookie Talk,https://www.forexfactory.com/thread/post/2419145#post2419145,2
Peak_Trade_v1.01.xls,/attachment/file/164964?d=1225723638,565,"FirstPost:Edited Nov 26, 2008 8:47pmNov 3, 2008 8:47pm|Edited                    Nov 26, 2008 8:47pm",Peak Trader - 1M Scalping,Rookie Talk,https://www.forexfactory.com/thread/122297-peak-trader-1m-scalping,1
i-High.mq4,/attachment/file/164979?d=1225725149,565,"FirstPost:Edited Nov 26, 2008 8:47pmNov 3, 2008 8:47pm|Edited                    Nov 26, 2008 8:47pm",Peak Trader - 1M Scalping,Rookie Talk,https://www.forexfactory.com/thread/122297-peak-trader-1m-scalping,1
i-Low.mq4,/attachment/file/164980?d=1225725168,565,"FirstPost:Edited Nov 26, 2008 8:47pmNov 3, 2008 8:47pm|Edited                    Nov 26, 2008 8:47pm",Peak Trader - 1M Scalping,Rookie Talk,https://www.forexfactory.com/thread/122297-peak-trader-1m-scalping,1
DetailedStatement.xls,/attachment/file/177087?d=1228248645,236,"FirstPost:Edited Nov 26, 2008 8:47pmNov 3, 2008 8:47pm|Edited                    Nov 26, 2008 8:47pm",Peak Trader - 1M Scalping,Rookie Talk,https://www.forexfactory.com/thread/post/2391238#post2391238,5
Peak_Trader_V1.0.mq4,/attachment/file/177549?d=1228341379,602,"FirstPost:Edited Nov 26, 2008 8:47pmNov 3, 2008 8:47pm|Edited                    Nov 26, 2008 8:47pm",Peak Trader - 1M Scalping,Rookie Talk,https://www.forexfactory.com/thread/post/2394208#post2394208,6
morphs sheet.xls,/attachment/file/176536?d=1228143635,299,"FirstPost:Nov 29, 2008 7:34pmNov 29, 2008 7:34pm",Excel help needed,Rookie Talk,https://www.forexfactory.com/thread/post/2387359#post2387359,5
Risk Calc.zip,/attachment/file/34875?d=1181561020,1586,"FirstPost:Jun 11, 2007 5:15pmJun 11, 2007 5:15pm",Everyday I make around 80 pips,Rookie Talk,https://www.forexfactory.com/thread/post/1463471#post1463471,2
sheet.xls,/attachment/file/176108?d=1228047983,255,"FirstPost:Nov 30, 2008 6:44amNov 30, 2008 6:44am",Has anyone tried doubling their winnings each trade?,Rookie Talk,https://www.forexfactory.com/thread/post/2385152#post2385152,12
ADX Crossing.mq4,/attachment/file/175802?d=1227900138,889,"FirstPost:Nov 28, 2008 7:57pmNov 28, 2008 7:57pm",Looking 4 ADX EA,Rookie Talk,https://www.forexfactory.com/thread/post/2384066#post2384066,3
Fractals[1].mq4,/attachment/file/170857?d=1226934237,219,"FirstPost:Edited Nov 17, 2008 9:04pmNov 14, 2008 3:26pm|Edited                    Nov 17, 2008 9:04pm",Pipsbang trade - easy way for newbie,Rookie Talk,https://www.forexfactory.com/thread/126982-pipsbang-trade-easy-way-for-newbie,1
Fractals[1].mq4,/attachment/file/169906?d=1226656358,223,"FirstPost:Edited Nov 17, 2008 9:04pmNov 14, 2008 3:26pm|Edited                    Nov 17, 2008 9:04pm",Pipsbang trade - easy way for newbie,Rookie Talk,https://www.forexfactory.com/thread/post/2349789#post2349789,3
PowerfulFXPrimeCCI0.ex4,/attachment/file/171335?d=1227017275,223,"FirstPost:Edited 8:20pmNov 18, 2008 8:10pm|Edited                    8:20pm",Free EA for some strategy,Rookie Talk,https://www.forexfactory.com/thread/128069-free-ea-for-some-strategy,1
Heiken_Ashi_Smoothed.ex4,/attachment/file/171336?d=1227017275,223,"FirstPost:Edited 8:20pmNov 18, 2008 8:10pm|Edited                    8:20pm",Free EA for some strategy,Rookie Talk,https://www.forexfactory.com/thread/128069-free-ea-for-some-strategy,1
PowerfulFXPrimeCCI100.ex4,/attachment/file/171363?d=1227019749,213,"FirstPost:Edited 8:20pmNov 18, 2008 8:10pm|Edited                    8:20pm",Free EA for some strategy,Rookie Talk,https://www.forexfactory.com/thread/post/2358042#post2358042,2
icwr experts.zip,/attachment/file/170820?d=1226930076,1444,"FirstPost:Nov 16, 2008 10:47pmNov 16, 2008 10:47pm",Inspired by ICWR,Rookie Talk,https://www.forexfactory.com/thread/post/2354825#post2354825,5
icwr indicators.zip,/attachment/file/170821?d=1226930076,1444,"FirstPost:Nov 16, 2008 10:47pmNov 16, 2008 10:47pm",Inspired by ICWR,Rookie Talk,https://www.forexfactory.com/thread/post/2354825#post2354825,5
Pips Addict.zip,/attachment/file/159324?d=1224488086,726,"FirstPost:Edited 5:35pmOct 20, 2008 1:35pm|Edited                    5:35pm","1 min ""Pips Addict"" system",Rookie Talk,https://www.forexfactory.com/thread/117056-1-min-pips-addict-system,1
Swing_ZZ.mq4,/attachment/file/170508?d=1226860310,137,"FirstPost:Nov 17, 2008 12:37amNov 17, 2008 12:37am",Tinker with an indicator,Rookie Talk,https://www.forexfactory.com/thread/127420-tinker-with-an-indicator,1
ForexFrenchTrader.zip,/attachment/file/170442?d=1226847384,298,"FirstPost:Nov 16, 2008 8:57pmNov 16, 2008 8:57pm",Forex French Trader,Rookie Talk,https://www.forexfactory.com/thread/127401-forex-french-trader,1
Bones MM DDE v10.xls,/attachment/file/167108?d=1226065803,306,"FirstPost:Nov 7, 2008 4:52amNov 7, 2008 4:52am",Starting trouble: How much deposit is good enough?,Rookie Talk,https://www.forexfactory.com/thread/post/2334266#post2334266,12
PFX - bonus_report_macd_strategy PFX 10 pgs.pdf,/attachment/file/167394?d=1226175109,3275,"FirstPost:Jan 9, 2007 1:10amJan 9, 2007 1:10am",The MACD...,Rookie Talk,https://www.forexfactory.com/thread/post/2335919#post2335919,6
TAS&C - Pivot-Points (TAS&C).pdf,/attachment/file/167395?d=1226175201,780,"FirstPost:Jan 9, 2007 1:10amJan 9, 2007 1:10am",The MACD...,Rookie Talk,https://www.forexfactory.com/thread/post/2335922#post2335922,7
SFO - Avoid online forex pitfalls (sfomag) March 2007.pdf,/attachment/file/167396?d=1226175201,780,"FirstPost:Jan 9, 2007 1:10amJan 9, 2007 1:10am",The MACD...,Rookie Talk,https://www.forexfactory.com/thread/post/2335922#post2335922,7
ACTIVE TRADER - Cashing-In-On-Short-Term-Currency-Trends.pdf,/attachment/file/167397?d=1226175243,780,"FirstPost:Jan 9, 2007 1:10amJan 9, 2007 1:10am",The MACD...,Rookie Talk,https://www.forexfactory.com/thread/post/2335922#post2335922,7
TAS&C - The Trader's Alternative (TAS&C).pdf,/attachment/file/167398?d=1226175243,780,"FirstPost:Jan 9, 2007 1:10amJan 9, 2007 1:10am",The MACD...,Rookie Talk,https://www.forexfactory.com/thread/post/2335922#post2335922,7
NewYorkBox.zip,/attachment/file/167503?d=1226249326,578,"FirstPost:Nov 7, 2008 9:59pmNov 7, 2008 9:59pm",new york box,Rookie Talk,https://www.forexfactory.com/thread/post/2336422#post2336422,5
ACTIVE TRADER - Cashing-In-On-Short-Term-Currency-Trends.pdf,/attachment/file/167399?d=1226175532,251,"FirstPost:Dec 30, 2005 10:25amDec 30, 2005 10:25am",Seek Recommendation to FX Beginner,Rookie Talk,https://www.forexfactory.com/thread/post/2335923#post2335923,12
SFO - tech analysis good for all occasions (sfomag) Nov 2006.pdf,/attachment/file/167400?d=1226175532,251,"FirstPost:Dec 30, 2005 10:25amDec 30, 2005 10:25am",Seek Recommendation to FX Beginner,Rookie Talk,https://www.forexfactory.com/thread/post/2335923#post2335923,12
FUTURES - Fundamentals article (futures mag) Jan 2007.pdf,/attachment/file/167401?d=1226175569,251,"FirstPost:Dec 30, 2005 10:25amDec 30, 2005 10:25am",Seek Recommendation to FX Beginner,Rookie Talk,https://www.forexfactory.com/thread/post/2335923#post2335923,12
TAS&C - Support and Resistance Precision (TAS&C).pdf,/attachment/file/167402?d=1226175569,251,"FirstPost:Dec 30, 2005 10:25amDec 30, 2005 10:25am",Seek Recommendation to FX Beginner,Rookie Talk,https://www.forexfactory.com/thread/post/2335923#post2335923,12
Supertrend line3.mq4,/attachment/file/167289?d=1226107924,2265,"FirstPost:Nov 8, 2008 7:32amNov 8, 2008 7:32am",Modified Supertrend indicator,Rookie Talk,https://www.forexfactory.com/thread/124556-modified-supertrend-indicator,1
Statement_ 73147 - hanssel .pdf,/attachment/file/163776?d=1225398309,715,"FirstPost:Oct 31, 2008 2:26amOct 31, 2008 2:26am",new 30 min system,Rookie Talk,https://www.forexfactory.com/thread/121395-new-30-min-system,1
colmustard dope sheet.doc,/attachment/file/163350?d=1225313072,260,"FirstPost:Oct 30, 2008 2:44amOct 30, 2008 2:44am",ColMustard dope sheet,Rookie Talk,https://www.forexfactory.com/thread/120900-colmustard-dope-sheet,1
FOREX - Avoid online forex pitfalls.pdf,/attachment/file/160663?d=1224706052,224,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297919#post2297919,2
FOREX - Avoiding the herd mentality in FX.pdf,/attachment/file/160664?d=1224706052,224,"FirstPost:Oct 23, 2008 1:29amOct 23, 2008 1:29am",which are some helpful steps I should take before getting started?,Rookie Talk,https://www.forexfactory.com/thread/post/2297919#post2297919,2
